Year,ActivityDate,Method Received,Classification,Sub-Classification,CaseNumber,Location_Summary,Street Address,Location Detail,City,State,Type of location,OfficerId,Race,Ethnicity,Sex,Age
2017,6/13/17,Telephone,FIO,,2017-0H4-002994,"ESPLANADE, BOSTON, MA
,",,ESPLANADE,Boston,MA,Public,3695,Unknown,,Male,21
2017,6/13/17,Telephone,FIO,,2017-0H4-002994,"ESPLANADE, BOSTON, MA
,",,ESPLANADE,Boston,MA,Public,3730,Unknown,,Male,21
2017,6/13/17,Telephone,FIO,,2017-0H4-002994,"ESPLANADE, BOSTON, MA
,",,ESPLANADE,Boston,MA,Public,1954,Unknown,,Male,19
2017,6/13/17,Telephone,FIO,,2017-0H4-002994,"ESPLANADE, BOSTON, MA
,",,ESPLANADE,Boston,MA,Public,3730,Unknown,,Male,19
2017,6/13/17,Telephone,FIO,,2017-0H4-002994,"ESPLANADE, BOSTON, MA
,",,ESPLANADE,Boston,MA,Public,3695,Unknown,,Male,19
2017,6/13/17,In-person,FIO,,2017-0H6-003742,"WILLIAM DAY BOULEVARD,  Carson Beach by L Street Bathhouse, BOSTON, MA
,",WILLIAM DAY BOULEVARD,Carson Beach,Boston,MA,Public,3217,White,,Male,51
2017,6/13/17,In-person,FIO,,2017-0H6-003742,"WILLIAM DAY BOULEVARD,  Carson Beach by L Street Bathhouse, BOSTON, MA
,",WILLIAM DAY BOULEVARD,Carson Beach,Boston,MA,Public,3217,White,,Male,57
2017,6/15/17,Code-22,FIO,Homeless Individual(s),2017-0H4-003041,"RIVERWAY,  near Huntington Ave, BOSTON, MA
,",RIVERWAY,Riverway,Boston,MA,Public,3615,,,,
2017,6/16/17,Telephone,FIO,Homeless Individual(s),2017-0H5-004547,"901 MOODY STREET, WALTHAM, MA
,",901 MOODY STREET,Waltham Skate Park,Waltham,MA,Public,3150,,,,
2017,6/17/17,In-person,FIO,,2017-0B1-004255,"SOUTH BEECH PLAIN ROAD, SANDISFIELD, MA
,",SOUTH BEECH PLAIN ROAD,,Sandisfield,MA,Public,2451,,,Unknown,74
2017,6/18/17,,FIO,,2017-0AH-001018,"140 TAFTS AVENUE, WINTHROP, MA
,",140 TAFTS AVENUE,,Winthrop,MA,Residence,,,,,
2017,6/20/17,In-person,FIO,,2017-0A4-004590,"RT 60 & CANAL STREET, MALDEN, MA
,",RT 60 & CANAL STREET,,Malden,MA,Public,3823,White,,Female,24
2017,6/21/17,Telephone,FIO,Homeless Individual(s),2017-0F1-020810,BOSTON (Logan Airport): Terminal B Parking Garage Terminal B Parking Garage Bldg# 28 200 Terminal Road,BOSTON (Logan Airport): Terminal B Parking Garage Terminal B Parking Garage Bldg# 28 200 Terminal Road,Logan Airport,Boston,MA,Transit,3331,,,Male,53
2017,6/21/17,Code-22,FIO,Homeless Individual(s),2017-0H4-003160,"BRADDOCK PARK,  SOUTHWEST CORRIDOR, BOSTON, MA
,",BRADDOCK PARK,Braddock Park,Boston,MA,Public,3409,,,,
2017,6/23/17,Self-initiated,FIO,Possible Drug Activity,2017-0H7-003146,"EDGEWATER DRIVE,  EDGEWATER PARK, BOSTON, MA
,",EDGEWATER DRIVE,Edgewater Park,Boston,MA,Public,3541,,,Male,20
2017,6/23/17,Self-initiated,FIO,Possible Drug Activity,2017-0H7-003146,"EDGEWATER DRIVE,  EDGEWATER PARK, BOSTON, MA
,",EDGEWATER DRIVE,Edgewater Park,Boston,MA,Public,3541,,,Male,27
2017,6/23/17,Self-initiated,FIO,Homeless Individual(s),2017-0H7-003147,"BLUE HILLS PARKWAY & TRUMAN PARKWAY, MILTON, MA
,",BLUE HILLS PARKWAY & TRUMAN PARKWAY,,Milton,MA,Public,3541,,,Male,29
2017,6/24/17,Telephone,FIO,Possible Drug Activity,2017-0H4-003252,"MASS AVENUE,  Southwest Corridor, BOSTON, MA
,",MASS AVENUE,South West Corridor,Boston,MA,Public,3576,,,,
2017,6/24/17,Telephone,FIO,Possible Drug Activity,2017-0H4-003252,"MASS AVENUE,  Southwest Corridor, BOSTON, MA
,",MASS AVENUE,South West Corridor,Boston,MA,Public,2965,,,,
2017,6/25/17,Radio,FIO,,2017-0H4-003288,"BACK STREET,  Fairfield Street Footbridge near Esplanade, BOSTON, MA
,",BACK STREET,ESPLANADE,Boston,MA,Public,3150,Black,,Male,50
2017,6/25/17,Radio,FIO,,2017-0H4-003288,"BACK STREET,  Fairfield Street Footbridge near Esplanade, BOSTON, MA
,",BACK STREET,ESPLANADE,Boston,MA,Public,3150,White,,Female,56
2017,6/25/17,Code-22,FIO,Possible Drug Activity,2017-0H6-004124,"QUINCY SHORE DRIVE,  across from The Beachcomber, QUINCY, MA
,",QUINCY SHORE DRIVE,,Quincy,MA,Public,3326,Black,,Male,25
2017,6/25/17,Code-22,FIO,Possible Drug Activity,2017-0H6-004124,"QUINCY SHORE DRIVE,  across from The Beachcomber, QUINCY, MA
,",QUINCY SHORE DRIVE,,Quincy,MA,Public,2832,Black,,Male,25
2017,6/25/17,Code-22,FIO,Possible Drug Activity,2017-0H6-004124,"QUINCY SHORE DRIVE,  across from The Beachcomber, QUINCY, MA
,",QUINCY SHORE DRIVE,,Quincy,MA,Public,3326,Black,,Female,22
2017,6/25/17,Code-22,FIO,Possible Drug Activity,2017-0H6-004124,"QUINCY SHORE DRIVE,  across from The Beachcomber, QUINCY, MA
,",QUINCY SHORE DRIVE,,Quincy,MA,Public,2832,Black,,Female,22
2017,6/25/17,Radio,FIO,Homeless Individual(s),2017-0H4-003289,"NEW WASHINGTON STREET,  @ Forest Hills Station, BOSTON, MA
,",NEW WASHINGTON STREET,Forest Hills Station,Boston,MA,Transit,2068,,,,
2017,6/26/17,Self-initiated,FIO,,2017-0H6-004133,"VICTORY ROAD & RAMP-RTS 93 NB/3 NB TO VICTORY
RD,  Victory Park, BOSTON, MA
,",VICTORY ROAD & RAMP-RTS 93 NB/3 NB TO VICTORY,,Boston,MA,Public,2636,White,,Male,47
2017,6/26/17,Self-initiated,FIO,,2017-0H6-004133,"VICTORY ROAD & RAMP-RTS 93 NB/3 NB TO VICTORY
RD,  Victory Park, BOSTON, MA
,",VICTORY ROAD & RAMP-RTS 93 NB/3 NB TO VICTORY,,Boston,MA,Public,2636,White,,Female,47
2017,6/26/17,Telephone,FIO,Homeless Individual(s),2017-0H4-003312,"FENWAY,  @ Boylston Street, BOSTON, MA
,",FENWAY,Fenway,Boston,MA,Public,3281,,,,
2017,6/27/17,In-person,FIO,Homeless Individual(s),2017-0E4-005773,"MASSACHUSETTS AVENUE CONNECTOR, BOSTON, MA
,",MASSACHUSETTS AVENUE CONNECTOR,,Boston,MA,Public,3879,,,,
2017,6/27/17,In-person,FIO,Homeless Individual(s),2017-0E4-005773,"MASSACHUSETTS AVENUE CONNECTOR, BOSTON, MA
,",MASSACHUSETTS AVENUE CONNECTOR,,Boston,MA,Public,0817,,,,
2017,6/27/17,In-person,FIO,Homeless Individual(s),2017-0E4-005773,"MASSACHUSETTS AVENUE CONNECTOR, BOSTON, MA
,",MASSACHUSETTS AVENUE CONNECTOR,,Boston,MA,Public,0532,,,,
2017,6/28/17,Self-initiated,FIO,Homeless Individual(s),2017-0A5-004440,"REVERE BEACH BOULEVARD,  DORRIS PARK, REVERE, MA
,",REVERE BEACH BOULEVARD,Dorris Park,Revere,MA,Public,4040,,,Male,50
2017,6/28/17,Self-initiated,FIO,Homeless Individual(s),2017-0A5-004440,"REVERE BEACH BOULEVARD,  DORRIS PARK, REVERE, MA
,",REVERE BEACH BOULEVARD,Dorris Park,Revere,MA,Public,4047,,,Male,50
2017,6/29/17,Code-22,FIO,Possible Drug Activity,2017-0H4-003366,"WELLINGTON STREET,  SWC, BOSTON, MA
,",WELLINGTON STREET,South West Corridor,Boston,MA,Public,3065,,,Male,35
2017,6/29/17,Code-22,FIO,Possible Drug Activity,2017-0H4-003366,"WELLINGTON STREET,  SWC, BOSTON, MA
,",WELLINGTON STREET,South West Corridor,Boston,MA,Public,3065,White,,Male,41
2017,6/30/17,Radio,FIO,Homeless Individual(s),2017-0H4-003394,"SOUTHWEST CORRIDOR BEHIND BPD HQ, BOSTON, MA
,",SOUTHWEST CORRIDOR BEHIND BPD HQ,South West Corridor,Boston,MA,Public,3249,,,,
2017,7/1/17,Code-22,FIO,,2017-0H4-003406,"Hatch Shell by the Bistro, BOSTON, MA
,",Hatch Shell by the Bistro,Hatch Shell,Boston,MA,Public,3730,Hispanic,,Male,51
2017,7/2/17,Telephone,FIO,,2017-0H4-003421,"Lindeman Center, BOSTON, MA
,",,Lindemann Center,Boston,MA,Medical,3219,,,,
2017,7/2/17,Telephone,FIO,,2017-0H4-003421,"Lindeman Center, BOSTON, MA
,",,Lindemann Center,Boston,MA,Medical,3394,,,,
2017,7/2/17,Telephone,FIO,,2017-0H4-003421,"Lindeman Center, BOSTON, MA
,",,Lindemann Center,Boston,MA,Medical,3581,,,,
2017,7/2/17,Radio,FIO,,2017-0F1-022535,"BOSTON (Seaport): East Boston YMCA 215 Bremen
Street",BOSTON (Seaport): East Boston YMCA 215 Bremen,East Boston YMCA,Boston,MA,Private,2947,Hispanic,,Male,18
2017,7/2/17,Radio,FIO,,2017-0F1-022535,"BOSTON (Seaport): East Boston YMCA 215 Bremen
Street",BOSTON (Seaport): East Boston YMCA 215 Bremen,East Boston YMCA,Boston,MA,Private,2947,,,,20
2017,7/2/17,Telephone,FIO,Possible Drug Activity,2017-0H4-003431,"DURHAM STREET,  SOUTHWEST CORRIDOR PARK, BOSTON, MA
,",DURHAM STREET,South West Corridor,Boston,MA,Public,3577,,,,
2017,7/2/17,Telephone,FIO,Possible Drug Activity,2017-0H4-003431,"DURHAM STREET,  SOUTHWEST CORRIDOR PARK, BOSTON, MA
,",DURHAM STREET,South West Corridor,Boston,MA,Public,3576,,,,
2017,7/2/17,,FIO,Possible Gang Activity,2017-0F1-022558,BOSTON (Seaport): Bremen Street Park,BOSTON (Seaport): Bremen Street Park,Bremen Street Park,Boston,MA,Public,2947,,,,16
2017,7/2/17,,FIO,Possible Gang Activity,2017-0F1-022558,BOSTON (Seaport): Bremen Street Park,BOSTON (Seaport): Bremen Street Park,Bremen Street Park,Boston,MA,Public,2947,,,,14
2017,7/2/17,,FIO,Possible Gang Activity,2017-0F1-022558,BOSTON (Seaport): Bremen Street Park,BOSTON (Seaport): Bremen Street Park,Bremen Street Park,Boston,MA,Public,2947,,,,17
2017,7/2/17,,FIO,Possible Gang Activity,2017-0F1-022558,BOSTON (Seaport): Bremen Street Park,BOSTON (Seaport): Bremen Street Park,Bremen Street Park,Boston,MA,Public,2947,,,,16
2017,7/5/17,Code-22,FIO,Possible Drug Activity,2017-0H4-003491,"14  HARCOURT STREET, BOSTON, MA
,",14  HARCOURT STREET,,Boston,MA,Residence,3281,,,,117
2017,7/5/17,Code-22,FIO,Possible Drug Activity,2017-0H4-003491,"14  HARCOURT STREET, BOSTON, MA
,",14  HARCOURT STREET,,Boston,MA,Residence,3281,,,,28
2017,7/5/17,Code-22,FIO,Possible Drug Activity,2017-0H4-003493,"Parking lot of Cottage Farm Pump Station, CAMBRIDGE, MA
,",Parking lot of Cottage Farm Pump Station,,Cambridge,MA,Private,3730,,,,
2017,7/5/17,Code-22,FIO,Possible Drug Activity,2017-0H4-003493,"Parking lot of Cottage Farm Pump Station, CAMBRIDGE, MA
,",Parking lot of Cottage Farm Pump Station,,Cambridge,MA,Private,3120,,,,
2017,7/6/17,Telephone,FIO,Homeless Individual(s),2017-0H6-004456,"FURNACE BROOK ROTARY, QUINCY, MA
,",FURNACE BROOK ROTARY,,Quincy,MA,Public,,,,,
2017,7/7/17,Code-22,FIO,Homeless Individual(s),2017-0A5-004786,"RT 16 East,  WASHINGTON AVE TO WEBSTER AVE, CHELSEA, MA
,",RT 16 East,,Chelsea,MA,Public,3601,,,,
2017,7/8/17,In-person,FIO,Homeless Individual(s),2017-0H4-003533,"BOYLSTON STREET & PARK DRIVE, BOSTON, MA
,",BOYLSTON STREET & PARK DRIVE,,Boston,MA,Public,,White,,Male,38
2017,7/8/17,Code-22,FIO,Possible Drug Activity,2017-0A2-004131,"HALE STREET, NEWBURYPORT, MA
,",HALE STREET,,Newburyport,MA,Public,,,,,
2017,7/10/17,Telephone,FIO,Homeless Individual(s),2017-0F1-023505,"Rental Car Center (RCC), Consolidated Rental Car Facility CONRAC",Rental Car Center (RCC),Consolidated Rental Car,Boston,MA,Transit,3185,,,,
2017,7/10/17,Self-initiated,FIO,Homeless Individual(s),2017-0H4-003590,"LAND BOULEVARD & MONSIGNOR OBRIEN HIGHWAY, CAMBRIDGE, MA
,",LAND BOULEVARD & MONSIGNOR OBRIEN HIGHWAY,,Cambridge,MA,Public,3581,,,Male,43
2017,7/10/17,Self-initiated,FIO,Homeless Individual(s),2017-0H4-003591,"NEW WASHINGTON STREET,  SWC - Forest Hills MBTA, BOSTON, MA
,",NEW WASHINGTON STREET,South West Corridor,Boston,MA,Public,3581,,,Male,49
2017,7/11/17,Telephone,FIO,Homeless Individual(s),2017-0F1-023638,"BOSTON (Logan Airport): Terminal C (Main) Terminal
C Walkway to Central Bldg# 36",BOSTON (Logan Airport): Terminal C (Main) Terminal,Logan Airport,Boston,MA,Transit,3265,,,,
2017,7/12/17,Self-initiated,FIO,,2017-0A1-005487,"L/C Inbound, Plain Street Off Ramp, LOWELL, MA
,",L/C Inbound,,Lowell,MA,Public,,White,,Male,26
2017,7/15/17,Self-initiated,FIO,,2017-0H4-003694,"WASHINGTON STREET & ROXBURY STREET, BOSTON, MA
,",WASHINGTON STREET & ROXBURY STREET,,Boston,MA,Public,4029,,,,
2017,7/15/17,Self-initiated,FIO,,2017-0H4-003694,"WASHINGTON STREET & ROXBURY STREET, BOSTON, MA
,",WASHINGTON STREET & ROXBURY STREET,,Boston,MA,Public,3907,,,,
2017,7/16/17,Self-initiated,FIO,Homeless Individual(s),2017-0A5-005026,"Centeniall Park, REVERE, MA
,",Centeniall Park,Centennial Park,Revere,MA,Public,3837,,,,
2017,7/16/17,Self-initiated,FIO,Homeless Individual(s),2017-0A5-005027,"REVERE BEACH BOULEVARD North & SHIRLEY AVENUE, REVERE, MA
,",REVERE BEACH BOULEVARD North & SHIRLEY AVENUE,,Revere,MA,Public,3837,White,,Female,51
2017,7/16/17,Self-initiated,FIO,Homeless Individual(s),2017-0A5-005027,"REVERE BEACH BOULEVARD North & SHIRLEY AVENUE, REVERE, MA
,",REVERE BEACH BOULEVARD North & SHIRLEY AVENUE,,Revere,MA,Public,3837,,,Unknown,63
2017,7/17/17,Code-22,FIO,Homeless Individual(s),2017-0H4-003769,"8 FENWAY, BOSTON, MA
,",8 FENWAY,Boston Conservatory,Boston,MA,Private,3120,Black,,Male,58
2017,7/17/17,Code-22,FIO,Homeless Individual(s),2017-0H4-003769,"8 FENWAY, BOSTON, MA
,",8 FENWAY,Boston Conservatory,Boston,MA,Private,3065,Black,,Male,58
2017,7/18/17,In-person,FIO,,2017-0A5-005101,"SHIRLEY STREET & SEA FOAM AVENUE, WINTHROP, MA
,",SHIRLEY STREET & SEA FOAM AVENUE,,Winthrop,MA,Public,4040,White,,Male,23
2017,7/18/17,Code-22,FIO,Homeless Individual(s),2017-0H4-003784,"Southwest Corridor by East Springfield Street, BOSTON, MA
,",Southwest Corridor by East Springfield Street,,Boston,MA,Public,,,,Male,40
2017,7/18/17,Radio,FIO,,2017-0D4-003022,"WASHINGTON STREET,  RMV, TAUNTON, MA
,",WASHINGTON STREET,Registry of Motor Vehicles,Taunton,MA,Law Enforcement/Government,3476,,,Male,31
2017,7/18/17,Telephone,FIO,Homeless Individual(s),2017-0H4-003787,"NEW WASHINGTON STREET,  SOUTHWEST CORRIDOR PARK, BOSTON, MA
,",NEW WASHINGTON STREET,South West Corridor,Boston,MA,Public,0796,,,,
2017,7/18/17,Telephone,FIO,Homeless Individual(s),2017-0H4-003787,"NEW WASHINGTON STREET,  SOUTHWEST CORRIDOR PARK, BOSTON, MA
,",NEW WASHINGTON STREET,South West Corridor,Boston,MA,Public,0842,,,,
2017,7/18/17,Telephone,FIO,Possible Drug Activity,2017-GEU-001521,"301 WASHINGTON STREET, PLAINVILLE, MA
,",301 WASHINGTON STREET,Plainridge Park Casino,Plainville,MA,Private,,White,,Male,61
2017,7/18/17,Telephone,FIO,Possible Drug Activity,2017-GEU-001521,"301 WASHINGTON STREET, PLAINVILLE, MA
,",301 WASHINGTON STREET,Plainridge Park Casino,Plainville,MA,Private,,White,,Male,80
2017,7/18/17,Telephone,FIO,Possible Drug Activity,2017-GEU-001521,"301 WASHINGTON STREET, PLAINVILLE, MA
,",301 WASHINGTON STREET,Plainridge Park Casino,Plainville,MA,Private,,,,,80
2017,7/18/17,Telephone,FIO,Possible Drug Activity,2017-GEU-001521,"301 WASHINGTON STREET, PLAINVILLE, MA
,",301 WASHINGTON STREET,Plainridge Park Casino,Plainville,MA,Private,,White,,Male,30
2017,7/18/17,Telephone,FIO,Possible Drug Activity,2017-GEU-001521,"301 WASHINGTON STREET, PLAINVILLE, MA
,",301 WASHINGTON STREET,Plainridge Park Casino,Plainville,MA,Private,,White,,Female,66
2017,7/19/17,In-person,FIO,Homeless Individual(s),2017-0E4-006456,"MASSACHUSETTS AVENUE CONNECTOR, BOSTON, MA
,",MASSACHUSETTS AVENUE CONNECTOR,,Boston,MA,Public,0817,,,,
2017,7/19/17,In-person,FIO,Homeless Individual(s),2017-0E4-006456,"MASSACHUSETTS AVENUE CONNECTOR, BOSTON, MA
,",MASSACHUSETTS AVENUE CONNECTOR,,Boston,MA,Public,3332,,,,
2017,7/19/17,In-person,FIO,Homeless Individual(s),2017-0E4-006456,"MASSACHUSETTS AVENUE CONNECTOR, BOSTON, MA
,",MASSACHUSETTS AVENUE CONNECTOR,,Boston,MA,Public,1346,,,,
2017,7/19/17,In-person,FIO,Homeless Individual(s),2017-0E4-006456,"MASSACHUSETTS AVENUE CONNECTOR, BOSTON, MA
,",MASSACHUSETTS AVENUE CONNECTOR,,Boston,MA,Public,2956,,,,
2017,7/19/17,In-person,FIO,,2017-0C2-006307,"RT 20 East,  at Dollar Tree Store, MARLBOROUGH, MA
,",RT 20 East,Dollar Tree,Marlborough,MA,Private,3754,Black,,Male,35
2017,7/19/17,In-person,FIO,,2017-0C2-006307,"RT 20 East,  at Dollar Tree Store, MARLBOROUGH, MA
,",RT 20 East,Dollar Tree,Marlborough,MA,Private,3754,,,Male,67
2017,7/19/17,Telephone,FIO,Homeless Individual(s),2017-0H4-003801,"COMMONWEALTH AVENUE,  BOWKER UNDERPASS NEAR MASS PIKE, BOSTON, MA
,",COMMONWEALTH AVENUE,Bowker Overpass,Boston,MA,Public,3576,,,,
2017,7/20/17,Self-initiated,FIO,Homeless Individual(s),2017-0H4-003831,"SWC/Forest Hills, BOSTON, MA
,",SWC/Forest Hills,South West Corridor,Boston,MA,Public,3297,,,,
2017,7/21/17,Radio,FIO,Homeless Individual(s),2017-0H4-003850,"Gilmore Bridge, BOSTON, MA
,",,Gilmore Bridge,Boston,MA,Public,3409,,,,
2017,7/21/17,Code-22,FIO,Possible Drug Activity,2017-0H4-003852,"Southwest Corridor By West Newton St, BOSTON, MA
,",Southwest Corridor By West Newton St,South West Corridor,Boston,MA,Public,3219,,,,
2017,7/22/17,Radio,FIO,Possible Drug Activity,2017-GEU-001551,"301 WASHINGTON STREET,  Lot K, PLAINVILLE, MA
,",301 WASHINGTON STREET,Plainridge Park Casino,Plainville,MA,Private,3678,White,,Male,53
2017,7/22/17,Radio,FIO,Possible Drug Activity,2017-GEU-001551,"301 WASHINGTON STREET,  Lot K, PLAINVILLE, MA
,",301 WASHINGTON STREET,Plainridge Park Casino,Plainville,MA,Private,2180,White,,Male,53
2017,7/22/17,Radio,FIO,Possible Drug Activity,2017-GEU-001551,"301 WASHINGTON STREET,  Lot K, PLAINVILLE, MA
,",301 WASHINGTON STREET,Plainridge Park Casino,Plainville,MA,Private,3518,White,,Male,60
2017,7/22/17,Radio,FIO,Possible Drug Activity,2017-GEU-001551,"301 WASHINGTON STREET,  Lot K, PLAINVILLE, MA
,",301 WASHINGTON STREET,Plainridge Park Casino,Plainville,MA,Private,3678,White,,Male,60
2017,7/22/17,Radio,FIO,Possible Drug Activity,2017-GEU-001551,"301 WASHINGTON STREET,  Lot K, PLAINVILLE, MA
,",301 WASHINGTON STREET,Plainridge Park Casino,Plainville,MA,Private,2180,White,,Male,60
2017,7/22/17,Radio,FIO,Possible Drug Activity,2017-GEU-001551,"301 WASHINGTON STREET,  Lot K, PLAINVILLE, MA
,",301 WASHINGTON STREET,Plainridge Park Casino,Plainville,MA,Private,3518,White,,Male,53
2017,7/22/17,Self-initiated,FIO,Homeless Individual(s),2017-0A5-005239,"REVERE BEACH BOULEVARD, REVERE, MA
,",REVERE BEACH BOULEVARD,,Revere,MA,Public,4047,,,,
2017,7/22/17,Self-initiated,FIO,Homeless Individual(s),2017-0A5-005239,"REVERE BEACH BOULEVARD, REVERE, MA
,",REVERE BEACH BOULEVARD,,Revere,MA,Public,3837,,,,
2017,7/22/17,Radio,FIO,Possible Drug Activity,2017-0H6-004992,"165 HARBORWALK,  McCORMACK BATH HOUSE, BOSTON, MA
,",165 HARBORWALK,McCormack Bath House,Boston,MA,Public,3281,White,PORTUGUESE,Male,36
2017,7/22/17,Radio,FIO,Possible Drug Activity,2017-0H6-004992,"165 HARBORWALK,  McCORMACK BATH HOUSE, BOSTON, MA
,",165 HARBORWALK,McCormack Bath House,Boston,MA,Public,3250,White,PORTUGUESE,Male,36
2017,7/22/17,Self-initiated,FIO,Homeless Individual(s),2017-0E4-006574,"FRONTAGE ROAD, BOSTON, MA
,",FRONTAGE ROAD,,Boston,MA,Public,0817,White,,Unknown,37
2017,7/25/17,Telephone,FIO,Homeless Individual(s),2017-0A5-005358,"COMMANDANTS WAY,  O' MALLEY PARK, CHELSEA, MA
,",COMMANDANTS WAY,O'Malley Park,Chelsea,MA,Public,3915,White,,Male,55
2017,7/25/17,Telephone,FIO,Homeless Individual(s),2017-0A5-005358,"COMMANDANTS WAY,  O' MALLEY PARK, CHELSEA, MA
,",COMMANDANTS WAY,O'Malley Park,Chelsea,MA,Public,3915,Hispanic,,Female,36
2017,7/25/17,In-person,FIO,Homeless Individual(s),2017-0E4-006653,"MASSACHUSETTS AVENUE CONNECTOR, BOSTON, MA
,",MASSACHUSETTS AVENUE CONNECTOR,,Boston,MA,Public,0817,,,,
2017,7/25/17,In-person,FIO,Homeless Individual(s),2017-0E4-006653,"MASSACHUSETTS AVENUE CONNECTOR, BOSTON, MA
,",MASSACHUSETTS AVENUE CONNECTOR,,Boston,MA,Public,2393,,,,
2017,7/25/17,In-person,FIO,Homeless Individual(s),2017-0E4-006653,"MASSACHUSETTS AVENUE CONNECTOR, BOSTON, MA
,",MASSACHUSETTS AVENUE CONNECTOR,,Boston,MA,Public,3437,,,,
2017,7/25/17,In-person,FIO,Homeless Individual(s),2017-0E4-006653,"MASSACHUSETTS AVENUE CONNECTOR, BOSTON, MA
,",MASSACHUSETTS AVENUE CONNECTOR,,Boston,MA,Public,0870,,,,
2017,7/25/17,In-person,FIO,Homeless Individual(s),2017-0E4-006669,"MASSACHUSETTS AVENUE CONNECTOR, BOSTON, MA
,",MASSACHUSETTS AVENUE CONNECTOR,,Boston,MA,Public,1346,,,,
2017,7/25/17,In-person,FIO,Homeless Individual(s),2017-0E4-006669,"MASSACHUSETTS AVENUE CONNECTOR, BOSTON, MA
,",MASSACHUSETTS AVENUE CONNECTOR,,Boston,MA,Public,2814,,,,
2017,7/26/17,Telephone,FIO,Homeless Individual(s),2017-0H5-005686,"TRAPELO ROAD,  Beaver Brook Spray Deck, BELMONT, MA
,",TRAPELO ROAD,Beaver Brook Spray Deck,Belmont,MA,Public,3202,White,,Male,66
2017,7/27/17,Telephone,FIO,Homeless Individual(s),2017-0E2-005902,"RT 90, Exit I/C 10A / PARK AND RIDE LOT, MILLBURY, MA
,",RT 90,Park and Ride,Millbury,MA,Transit,,,,,
2017,7/27/17,Telephone,FIO,Homeless Individual(s),2017-0E2-005902,"RT 90, Exit I/C 10A / PARK AND RIDE LOT, MILLBURY, MA
,",RT 90,Park and Ride,Millbury,MA,Transit,,,,,64
2017,7/27/17,Telephone,FIO,Homeless Individual(s),2017-0H4-004004,"GILMORE BRIDGE, CAMBRIDGE, MA
,",GILMORE BRIDGE,Gilmore Bridge,Cambridge,MA,Public,3581,,,,
2017,7/27/17,Self-initiated,FIO,Homeless Individual(s),2017-0E4-006720,"West Fourth Street, Fort Point channel parcel, BOSTON, MA
,",West Fourth Street,Fort Point Channel Parcel,Boston,MA,Public,0532,White,,Male,60
2017,7/27/17,Self-initiated,FIO,Homeless Individual(s),2017-0E4-006720,"West Fourth Street, Fort Point channel parcel, BOSTON, MA
,",West Fourth Street,Fort Point Channel Parcel,Boston,MA,Public,0532,White,,Female,53
2017,7/28/17,Self-initiated,FIO,Homeless Individual(s),2017-0E4-006741,"185 Kneeland and N Frontage Road, Boston,
,",185 Kneeland and N Frontage Road,,Boston,MA,Public,0532,Black,,Male,51
2017,7/28/17,Self-initiated,FIO,Homeless Individual(s),2017-0E4-006741,"185 Kneeland and N Frontage Road, Boston,
,",185 Kneeland and N Frontage Road,,Boston,MA,Public,0532,Black,,Male,70
2017,7/28/17,Self-initiated,FIO,Homeless Individual(s),2017-0E4-006741,"185 Kneeland and N Frontage Road, Boston,
,",185 Kneeland and N Frontage Road,,Boston,MA,Public,0532,White,,Male,34
2017,7/28/17,Radio,FIO,Homeless Individual(s),2017-0H4-004039,"Esplanade behind the spray pool, BOSTON, MA
,",Esplanade behind the spray pool,Esplanade,Boston,MA,Public,2965,,,,
2017,7/29/17,Self-initiated,FIO,Homeless Individual(s),2017-0H6-005196,"COLUMBIA ROAD & DORCHESTER AVENUE, BOSTON, MA
,",COLUMBIA ROAD & DORCHESTER AVENUE,,Boston,MA,Public,3188,,,,
2017,7/29/17,Self-initiated,FIO,Homeless Individual(s),2017-0H7-003891,"HIGH ROAD & MIDDLE ROAD,  NIKE MISSLE SITE, RANDOLPH, MA
,",HIGH ROAD & MIDDLE ROAD,Nike Missle Site,Randolph,MA,Public,3541,,,,
2017,7/29/17,Code-22,FIO,Homeless Individual(s),2017-0H4-004069,"COMM AVENUE & BEACON STREET & CHARLESGATE WEST, BOSTON, MA
,",COMM AVENUE & BEACON STREET & CHARLESGATE WEST,,Boston,MA,Public,3065,,,,
2017,7/30/17,Radio,FIO,,2017-0H6-005242,"DAY BOULEVARD,  PLEASURE BAY, BOSTON, MA
,",DAY BOULEVARD,Pleasure Bay,Boston,MA,Public,3078,,,Male,31
2017,7/31/17,Telephone,FIO,Homeless Individual(s),2017-0H4-004152,"BOWKER UNDERPASS NEAR CHARLESGATE, BOSTON, MA
,",BOWKER UNDERPASS NEAR CHARLESGATE,Bowker Overpass,Boston,MA,Public,3379,,,,
2017,7/31/17,Radio,FIO,Homeless Individual(s),2017-0H4-004160,"CLAREMONT PARK,  SOUTHWEST CORRIDOR PARK, BOSTON, MA
,",CLAREMONT PARK,South West Corridor,Boston,MA,Public,3065,,,,
2017,7/31/17,Telephone,FIO,Possible Drug Activity,2017-0B4-003193,"SAVOY, MA
,",SAVOY,,Savoy,MA,Public,2377,,,,
2017,7/31/17,Telephone,FIO,Possible Drug Activity,2017-0B4-003193,"BANNIS ROAD, SAVOY, MA
,",BANNIS ROAD,,Savoy,MA,Public,2377,,,,
2017,7/31/17,Telephone,FIO,Possible Drug Activity,2017-0B4-003193,"SAVOY, MA
,",SAVOY,,Savoy,MA,Public,3797,,,,
